video,user,mae,rmse
24,21,7.167359352111816,9.882657051086426
24,21,5.092995643615723,6.516703128814697
24,21,7.527399063110352,10.234972953796387
24,21,12.42750358581543,19.387252807617188
24,21,11.021674156188965,17.476449966430664
24,21,3.5700948238372803,4.432682037353516
24,21,4.334524154663086,7.056368827819824
24,21,4.022677421569824,4.961536884307861
24,21,3.5464961528778076,4.554406642913818
24,21,5.211806297302246,6.5594611167907715
24,21,4.790628433227539,7.321177005767822
24,21,6.081303119659424,7.979635715484619
24,21,3.8937606811523438,4.548631191253662
24,21,5.29431676864624,7.6998467445373535
18,15,6.2250752449035645,9.119454383850098
18,15,8.343400001525879,11.044998168945312
18,15,3.7659754753112793,5.153072357177734
18,15,4.917505741119385,6.356400012969971
18,15,8.282855033874512,11.897144317626953
18,15,7.081964015960693,8.441435813903809
18,15,8.90875244140625,13.47463321685791
18,15,7.326327800750732,9.229520797729492
18,15,3.642451286315918,4.497335433959961
18,15,7.395486831665039,11.067194938659668
18,22,8.831514358520508,12.974357604980469
18,22,4.102644443511963,5.400866985321045
18,22,1.9836643934249878,2.9805381298065186
18,22,2.1305601596832275,3.2878055572509766
18,22,9.230986595153809,17.635120391845703
18,22,4.183157920837402,6.96043062210083
18,22,2.428799867630005,3.5302176475524902
18,22,5.219025611877441,7.4709792137146
18,22,2.2784922122955322,3.294856548309326
18,22,3.2382116317749023,4.8254923820495605
14,55,2.678999423980713,3.6420304775238037
14,55,4.638293743133545,5.648025035858154
14,55,4.981488227844238,6.035140037536621
14,55,2.6574854850769043,3.5468332767486572
14,55,4.837945938110352,5.734554767608643
14,55,2.6587626934051514,3.549164056777954
14,55,11.71731185913086,15.688886642456055
14,55,1.8855209350585938,2.69864821434021
14,55,7.53968620300293,13.875319480895996
14,55,25.057886123657227,40.12799835205078
14,55,5.5451226234436035,8.596343994140625
14,55,5.013362407684326,6.075579643249512
14,55,2.5891053676605225,3.46977162361145
14,55,2.8727333545684814,3.913705348968506
4,3,3.0550076961517334,3.6443800926208496
4,3,5.496979713439941,7.042331695556641
4,3,6.5500335693359375,7.333399772644043
4,3,10.455578804016113,12.267800331115723
4,3,6.477404594421387,8.33402156829834
4,3,4.722532272338867,6.142580032348633
4,3,3.7922418117523193,5.028270721435547
4,3,7.217252731323242,9.495129585266113
4,3,13.211466789245605,17.234498977661133
4,3,10.947647094726562,13.158130645751953
4,3,11.128310203552246,15.059743881225586
4,3,7.76359748840332,10.920601844787598
4,3,3.1886885166168213,3.9035074710845947
4,3,12.934892654418945,17.99726104736328
14,83,14.209161758422852,20.639368057250977
14,83,11.40025520324707,18.533594131469727
14,83,10.311605453491211,15.730090141296387
14,83,11.32467269897461,21.4920654296875
14,83,15.530288696289062,23.09764289855957
14,83,6.6048970222473145,9.33400821685791
14,83,25.149381637573242,44.456443786621094
14,83,5.0546393394470215,6.577192783355713
14,83,22.038305282592773,27.844284057617188
14,83,5.742350101470947,8.308493614196777
14,83,18.380830764770508,40.622314453125
14,83,12.461209297180176,14.43961238861084
14,83,13.610852241516113,21.325061798095703
14,83,20.384218215942383,59.13137435913086
14,49,2.96467661857605,3.5239098072052
14,49,2.751840114593506,3.4656732082366943
14,49,12.01883602142334,15.749652862548828
14,49,8.463083267211914,10.812202453613281
14,49,5.196254253387451,5.953031539916992
14,49,6.588622570037842,8.730289459228516
14,49,12.132902145385742,16.729490280151367
